RewardID,CardNumber,Reward_points_balance,Reward_points_consumed,ExpiryDate
60414,2090444144,4534,2675,2025-03-13 05:53:52.881434
49800,9344077601,1953,408,2024-12-14 23:15:06.486279
61609,8412252683,9063,159,2024-10-18 15:18:54.290166
54275,9039661895,7610,4048,2025-01-03 13:34:07.416398
70458,2966018515,3273,3139,2024-07-17 19:39:24.262335
72758,8265503120,6526,2268,2025-03-04 14:13:58.243307
54892,3195723942,3228,1408,2024-07-06 04:03:41.783993
66359,7363171434,7229,5993,2024-06-04 09:19:18.541363
20801,1136364000,8725,6176,2024-09-10 21:08:13.502625
82302,4792049331,9239,31,2024-05-12 17:00:50.687677
25821,8121208374,6713,735,2024-06-16 21:51:23.444030
41788,8157244909,6320,464,2025-03-12 09:18:59.696764
61444,7575298282,6037,4214,2025-04-13 00:08:27.328077
13007,8335986283,4877,2315,2024-11-29 22:54:24.364929
86634,2727740889,6093,5863,2025-04-22 09:27:39.374399
57036,2432306981,9962,6668,2024-09-06 10:15:51.867876
80021,5016304451,3495,1894,2025-03-11 15:57:18.108580
54695,5284609393,101,101,2024-11-30 02:50:57.925374
12364,4594792355,5713,3721,2024-06-17 19:42:35.407586
5803,2058816711,576,355,2024-05-28 08:46:42.687242
27604,4968593601,9284,1862,2024-07-24 03:50:02.156170
23799,1033912271,1709,1377,2024-08-22 09:24:23.902967
49640,9954243218,2295,1286,2025-03-27 03:00:22.728430
18507,2192476872,5238,3021,2024-08-26 02:23:06.449465
56096,5476569462,3877,481,2024-10-29 00:23:54.118223
30273,4613112614,8,6,2024-12-09 14:42:40.394847
22602,1406312542,2075,993,2024-08-13 13:57:40.885700
32077,8931643621,9611,2945,2024-05-27 15:23:24.719444
64248,2423678087,9393,5668,2024-12-16 04:36:51.428136
92385,1038112907,5881,2506,2024-05-18 17:02:39.353140
6233,1318075642,1092,1013,2024-10-01 14:56:26.543942
6489,7759460481,8157,5280,2024-08-17 17:40:38.247645
81662,7699227746,2624,2098,2025-04-11 11:16:25.762497
47615,5140808210,58,39,2025-02-26 15:42:38.993953
47026,1895791808,4997,4549,2024-05-04 12:04:04.774489
85237,6936496164,7578,288,2025-03-14 20:31:11.784368
27253,3344825407,8874,1315,2025-01-25 06:06:50.021250
23318,2296693408,5632,3186,2025-01-04 04:32:13.915554
31443,6584009808,6932,5414,2025-01-17 21:50:20.663525
9407,6685971512,5136,4374,2024-05-25 16:30:11.579866
93753,5995935315,9355,226,2024-07-30 21:45:17.899016
66038,2451334513,1285,724,2025-03-06 11:09:19.715713
89873,5887178764,2536,1774,2024-05-08 13:14:39.288869
34072,1921476474,9316,541,2024-10-12 04:55:26.993876
40866,4326509450,7502,7264,2024-12-11 20:14:42.605254
61948,2827149392,5236,3755,2024-05-15 18:21:13.421095
41929,8290215992,330,68,2025-02-16 03:29:47.588163
67207,3761818239,8584,3771,2024-07-10 21:58:35.202931
35333,8724497414,2245,1550,2024-10-17 08:54:35.087690
50517,8819179861,185,22,2025-04-07 10:22:33.726124
60788,9418305718,9524,1470,2025-04-03 08:55:55.534171
32233,2282156192,8274,3949,2024-05-16 20:23:15.586013
14888,6557916716,6775,3779,2025-02-14 08:11:52.534700
30528,9464796427,2541,346,2024-09-08 07:15:27.186296
19735,1072592789,6062,1580,2024-12-21 00:15:08.996854
13899,4774985773,5529,4250,2025-01-19 02:31:35.561171
90699,5297495630,9891,674,2025-01-15 06:54:43.490254
59393,3259692178,7889,4552,2024-12-05 09:00:41.063425
545,2843958162,4642,715,2024-10-08 05:37:11.539593
72363,4464003822,6058,2229,2025-04-01 02:59:56.938143
95691,4424931051,615,532,2024-10-12 14:09:18.212749
24223,4577197102,9028,8411,2024-10-04 20:51:07.649987
48090,9925630593,3171,836,2024-11-24 16:36:23.251532
34771,6270367434,1204,768,2024-06-01 22:48:09.935688
76091,5601148492,3990,2970,2025-01-11 23:33:13.488131
8227,6075106451,9105,8469,2025-01-31 23:25:08.187602
99954,5216918904,3246,1002,2025-01-30 14:52:36.292073
16222,5106134075,6963,6254,2025-03-05 23:55:22.503320
91090,9686515359,0,0,2025-03-10 20:26:33.923348
37542,8549375900,5222,1417,2025-03-08 10:09:38.703046
60718,2415173932,1829,226,2024-12-31 00:51:52.057446
50016,8110239782,9134,4891,2025-01-01 14:26:56.785679
79053,8918190309,9798,9127,2025-02-24 19:18:53.785129
80449,5645383252,8896,5557,2024-05-02 02:01:11.112025
33987,4285085612,1786,659,2024-09-17 05:36:28.379282
12168,1425556185,7306,4804,2024-09-30 16:42:04.429180
8326,4038675055,577,302,2024-08-01 08:04:32.684397
70859,2815300962,3723,3224,2024-06-23 20:06:50.821198
94720,3218246988,2083,381,2024-12-27 23:19:46.088178
44707,5178905743,5256,4107,2025-03-12 17:30:43.482458
11517,4230091119,9439,2246,2025-02-10 00:44:13.205202
91335,6793907805,5196,4568,2025-02-02 00:31:38.830889
71642,8979414008,3994,2497,2024-06-28 13:04:26.740477
57796,8963320370,3874,2261,2025-03-22 16:15:33.277997
14366,7045111668,9851,3245,2024-11-16 06:05:53.369037
47040,7757790403,3216,2448,2024-10-12 05:46:25.540613
68319,2771819589,9998,5506,2025-04-03 04:57:08.716838
92762,1400025310,3885,2724,2025-01-29 07:53:16.037790
71343,3109966831,6417,400,2024-06-04 10:22:29.593526
48450,9730171937,3185,737,2024-05-06 19:38:33.238996
44227,9697202609,7617,3687,2024-05-01 15:28:46.819020
84273,8346674008,7459,6051,2024-05-07 16:58:12.713501
22722,1205429696,5013,3077,2024-12-19 22:04:52.674255
50876,5961538616,7338,6237,2024-09-05 07:18:24.694671
11212,6002421874,2609,463,2025-04-13 12:57:54.860295
92423,8816503321,5647,555,2024-08-27 02:52:33.871443
2646,1383295789,7873,3932,2024-05-17 11:59:54.643284
7974,6684626374,613,523,2025-02-08 19:42:09.483476
11526,2620500336,130,104,2024-07-31 09:10:21.761692
14300,4059079998,9028,5468,2025-02-15 19:02:08.672133
406,5215993417,7725,5034,2024-07-22 21:20:44.873154
43970,5736858345,745,266,2024-08-16 10:52:34.552799
55811,4862205984,586,355,2025-01-21 07:12:29.518916
74828,6302254849,7643,6699,2024-11-11 06:36:57.664944
55356,5876720790,8116,5179,2024-07-25 10:05:45.829818
42795,6011661950,2155,1018,2024-09-17 21:29:11.636681
63618,8529791083,8677,7499,2025-02-14 07:20:29.565418
94895,4650271873,9554,3852,2024-09-02 19:43:41.863167
25550,8806418939,1409,939,2025-01-26 20:56:15.282609
76285,2685580412,6396,1053,2024-05-10 10:49:22.647002
44663,2173985695,9944,9722,2025-04-17 16:06:10.131043
54754,7754147900,8760,903,2025-01-27 01:35:43.127739
77140,5663763520,4799,1527,2025-01-20 03:29:43.962227
325,1431724972,2617,1119,2025-02-02 10:11:45.967144
4954,1737373344,5500,4076,2024-12-09 16:50:40.227127
59584,5100217890,9308,5016,2025-03-26 10:03:13.988476
36598,2529856033,80,36,2025-04-08 20:28:02.755072
45624,1251949071,348,146,2024-06-23 04:31:14.647426
34321,3121794384,3279,1559,2024-05-18 03:30:31.754716
12536,8329214453,2850,1210,2024-11-28 11:55:12.200212
77296,4932414060,714,593,2024-05-26 00:58:29.624212
34582,8356502134,485,192,2024-06-05 19:07:04.992045
24983,9397537608,7355,2022,2025-04-03 13:12:45.810867
64989,8382734025,927,270,2024-07-15 22:41:16.243110
45583,3177647896,4660,2056,2024-05-15 09:17:58.115912
27457,2388099835,3667,1967,2024-09-08 05:43:42.474883
31428,9032226288,3755,1527,2024-06-07 21:19:12.560188
72857,4904879469,8712,4117,2024-11-04 02:03:19.782955
3979,6715689126,3402,2575,2025-03-19 11:03:13.037334
86417,9593969110,2852,2246,2024-05-14 02:11:22.379517
22012,9285418433,1446,634,2024-11-03 22:40:00.577152
43651,3040024345,7961,232,2024-10-04 14:55:59.334507
18761,8560585580,4068,3188,2024-09-02 19:54:48.098177
67842,8724620329,8937,589,2025-04-07 23:27:24.536934
31815,2161960064,2584,16,2025-03-03 14:09:03.026108
31403,5637650728,3906,2082,2024-08-27 04:31:40.775181
80584,9227829663,8158,4289,2024-10-23 12:50:36.457527
79966,7951422218,5379,1490,2024-10-22 19:39:19.361819
70538,2266764358,5635,1968,2024-06-21 03:38:17.487795
14659,3398938840,3009,2054,2024-06-11 10:38:11.047557
54719,7377133857,1457,1334,2025-04-02 13:41:43.923575
63810,8668152027,1566,1502,2024-07-23 23:24:49.053184
53188,6175478473,1583,278,2024-06-11 15:19:14.511539
37376,9106223993,4556,2196,2025-01-05 01:42:04.763631
61273,7454019379,4091,972,2025-03-29 07:18:00.051596
89774,3144742786,1142,110,2024-05-16 08:03:27.465127
30111,1715098355,5971,832,2024-07-21 05:57:57.758275
49080,9459603295,2157,1280,2025-03-01 23:41:26.656888
82160,1068886679,4227,2511,2024-11-28 22:39:48.152113
57440,1689372127,4593,2396,2024-09-13 10:29:06.367102
59642,7954632963,8955,4455,2024-11-28 14:18:09.998301
88099,9588024546,6488,361,2024-12-18 01:00:45.779807
85007,5413199933,8195,4435,2025-03-09 22:29:48.643114
63351,1854335181,8935,7682,2025-02-19 10:12:45.498894
20195,6359871059,4261,157,2024-05-15 08:38:35.409048
74404,2227403030,1737,868,2025-02-25 16:59:08.373915
24775,3057790298,1572,313,2025-02-08 14:11:05.977784
61145,4618106287,3638,860,2024-09-27 01:27:44.566475
98598,3634139031,8126,3444,2025-03-08 00:03:39.144530
1500,9951425632,3788,552,2025-01-31 11:34:43.569245
50387,8578330773,3766,401,2025-02-25 15:48:14.835219
51844,3852639304,2129,187,2024-07-15 12:49:32.886081
8155,3719658604,9895,4044,2025-01-17 18:34:06.778701
4185,9529354141,8893,1162,2024-11-29 07:30:21.690871
75722,2008134244,1437,226,2024-12-10 11:49:34.814133
91200,9203742603,5648,1865,2025-04-23 14:36:37.461206
36784,4976755303,9763,5544,2025-03-15 20:08:00.689566
76798,5819709900,9151,1574,2025-02-11 03:07:30.770846
913,5160142247,3830,764,2025-04-27 10:27:58.676137
28520,6424773607,1479,513,2025-01-30 06:29:31.491583
93313,6548501554,4630,3763,2024-05-15 18:43:22.462188
5899,3665700824,7023,3236,2025-04-14 11:43:19.430045
74155,5854960779,711,299,2024-08-21 19:44:25.920669
32120,4787304027,3082,768,2024-05-08 05:04:00.476893
81189,1347807214,2295,685,2024-12-05 12:29:39.130141
44221,6186175035,520,267,2024-07-18 20:01:07.776895
40167,1032031078,7848,12,2024-10-22 08:37:48.881366
68966,4752005573,3488,12,2024-11-24 08:56:48.947924
77575,4564773148,381,134,2024-07-30 17:21:38.227532
67440,6994871612,132,110,2024-12-26 22:08:06.710522
22071,4898571173,6167,2779,2024-06-15 05:04:22.580494
67617,1955036420,5888,939,2025-02-25 03:53:11.040715
32898,2757629142,73,70,2025-04-21 01:02:10.142927
66252,9628083960,8893,4857,2024-08-02 05:59:33.294795
88872,4721633319,7650,3755,2024-10-19 19:04:29.948037
37798,9366768178,5895,4628,2024-06-11 10:21:27.954233
53083,9818636276,3276,2914,2025-04-26 15:14:32.122339
743,3487104950,1652,1640,2024-10-03 08:37:06.635936
58130,7711222193,5186,5147,2024-08-15 18:22:50.663143
44101,7781542515,3202,2315,2024-07-08 01:53:05.932057
96596,5800684804,925,81,2025-04-08 10:20:59.979553
68798,1692310801,8758,5171,2024-05-29 01:24:29.778210
11884,9904594121,7301,395,2024-06-25 02:45:49.974461
13311,9045565242,9903,4632,2024-08-08 06:08:53.053159
22486,1932453998,4346,3031,2025-01-03 13:19:09.678631
10908,6485641892,8054,2447,2025-01-25 19:02:40.821383
28347,9671543708,5116,1072,2025-02-01 13:32:42.792536
53072,8923985840,3658,1907,2024-07-05 08:15:12.084969
81619,3905036007,148,67,2024-12-05 21:54:24.167664
50800,5146881530,6354,1252,2025-02-16 23:53:31.905324
4578,1171717080,6204,4181,2024-09-25 17:08:21.200793
85627,4501940503,5876,5641,2025-04-25 12:41:48.363109
12671,4974356724,15,13,2024-05-05 07:59:13.674278
77120,5158789630,5842,1401,2024-11-04 16:52:11.871376
33186,3265186712,4458,3800,2025-03-02 05:22:34.381055
4450,9069997234,9961,953,2024-05-06 06:07:37.062577
88160,8925603320,7848,5125,2024-08-06 04:46:21.507504
82094,6666153722,3044,2451,2024-05-16 13:31:17.566636
71691,6738658326,7802,4433,2025-03-15 03:38:55.023775
90959,8861028466,4071,2223,2024-11-01 15:34:26.865991
41467,9952704806,2678,2151,2024-05-30 01:46:25.867765
27743,3468814101,4865,3154,2024-09-01 05:47:42.896322
57624,6772936210,9942,9432,2025-01-08 19:41:51.327168
14469,3191757537,1886,526,2024-05-15 13:09:32.159949
29145,2840241270,4986,4060,2024-12-02 14:39:23.388793
38633,7520134692,3129,2790,2024-07-14 00:40:05.807856
89170,1417276888,8417,1819,2025-02-05 11:32:43.631404
7526,7942481510,363,244,2024-11-17 02:23:34.401187
61670,6662066757,7380,713,2024-12-01 07:37:22.017341
19025,9084118170,7091,6517,2024-12-31 23:14:49.308603
24065,3343396055,6051,3740,2025-03-20 14:06:35.065449
7980,6287710983,6550,3580,2024-06-29 05:56:52.154616
31555,7215990882,745,581,2024-07-14 19:54:31.230060
92728,4672761181,6173,2800,2025-02-09 00:45:56.666786
28514,2437959528,7685,6704,2025-03-05 02:38:41.643612
81413,4540509336,9101,4083,2024-12-31 09:14:37.206609
65895,5659076023,893,227,2024-12-10 06:20:14.169927
23690,2599915282,8274,3132,2025-01-09 23:47:04.545888
64701,7848768609,3562,2113,2025-02-28 00:02:43.399848
88363,6943088741,3652,1093,2024-06-16 06:45:58.220743
5956,2172391025,5834,3598,2024-11-06 13:58:54.242576
5958,9910257064,7256,7006,2025-03-05 12:27:41.900544
97288,7949933485,6813,75,2025-04-25 03:02:01.311459
78026,3748456049,4687,2588,2024-05-07 19:25:43.436432
13252,1531009963,4266,2843,2025-03-08 06:44:59.691216
72994,3407467283,7748,3297,2024-05-16 21:47:47.563756
41490,5651338828,7751,2222,2024-12-17 10:49:43.150559
35114,7263660458,663,385,2025-02-24 16:30:35.099492
83117,3173007328,5208,1945,2025-02-04 05:34:40.236797
13649,3070048111,4837,3604,2024-09-20 20:21:49.751641
20439,2642304683,6991,2059,2024-12-27 09:12:04.663115
10486,4887952771,2767,1209,2024-09-22 13:38:34.962676
75071,8247459232,7479,2452,2024-06-20 12:24:47.866384
65344,1383856293,1547,365,2024-11-02 00:40:36.661108
74305,3102712879,7369,227,2024-11-16 18:00:52.829262
68557,7875312856,8430,1676,2025-02-24 20:38:29.642608
24752,2047232378,800,671,2025-03-31 06:18:43.719294
37138,5803609795,9057,8784,2024-06-30 14:55:53.505373
61579,1205945269,954,738,2024-08-07 19:28:46.563178
65545,6953979714,1158,258,2024-05-05 13:31:57.302800
10410,4802230548,8026,7389,2024-08-06 19:36:10.901371
47796,7491218402,7734,2566,2024-08-31 03:34:08.466243
16649,9038391924,1258,699,2025-03-23 08:17:27.507763
85265,2851684321,2784,588,2025-04-27 19:14:37.543967
72270,4248388427,2239,1160,2024-12-28 15:41:45.881621
69866,8210093968,1833,193,2024-09-21 22:07:40.786880
27291,8746759395,4878,4182,2025-03-17 14:36:47.866597
39556,3544101700,8162,7905,2024-10-10 12:32:06.940073
27224,4921781240,4691,4643,2025-02-11 03:24:28.124995
48874,5357163130,1430,1051,2024-11-08 09:43:44.651552
83982,2358552035,914,188,2024-07-25 10:24:38.755154
34397,5795377230,4756,584,2025-04-13 09:13:21.902390
42016,3042502433,6914,888,2024-09-03 15:33:46.652200
88399,9864194511,9303,8349,2024-06-13 11:05:13.386936
3761,4504711728,2160,740,2025-01-04 07:18:31.995519
57668,9407062054,5117,4684,2024-09-09 01:54:00.868416
35414,2267331526,5173,2015,2024-08-15 20:50:18.068711
23641,9637369173,4869,2300,2024-11-30 23:15:40.096386
23840,3148253138,9371,3870,2024-08-04 11:00:31.382674
53691,4751856732,6861,4095,2025-02-20 20:19:34.815280
67273,2754273473,1007,949,2024-10-15 13:02:12.041688
15850,5171336992,4848,3344,2024-10-14 06:35:03.257071
13802,1657788603,6867,5582,2024-08-19 11:47:53.892059
22506,8424871930,7599,5043,2024-06-01 22:58:27.336507
53671,2802622197,8819,5571,2024-12-10 03:15:45.705723
36217,9502061075,2636,2224,2024-11-17 18:19:59.402270
14479,4133687805,231,53,2024-04-29 20:16:36.878363
43000,3949350640,2622,869,2025-01-05 04:40:27.952796
45002,1733803413,4042,2821,2024-12-27 05:37:46.506247
41821,5380806944,8240,6423,2024-09-11 09:16:01.771317
93099,1882253527,8671,7535,2024-12-09 23:44:26.952416
10568,3255490664,5796,561,2024-09-12 21:03:16.367000
98517,1092204431,7504,5284,2024-09-26 22:52:47.696512
93822,9971502468,6924,5652,2025-02-12 10:37:54.058809
97516,3147452012,6432,6134,2024-06-26 06:00:32.492602
945,8403294308,3936,1002,2024-06-07 22:41:35.811602
75621,8515618933,4535,2896,2024-05-28 06:12:30.012264
46726,4004037023,1322,1,2025-03-02 09:02:02.873786
69210,9337114030,3877,1247,2024-10-17 12:12:27.372462
11441,4222463239,1091,183,2024-06-19 11:00:35.907735
85479,6462286684,8118,4192,2025-02-06 05:45:37.013386
44554,3624055981,1046,132,2024-07-25 18:23:21.709330
14537,3856313546,9699,4563,2024-09-19 03:00:35.303733
55271,7191572034,8491,563,2024-05-08 10:47:18.981937
50265,5599226048,8280,4280,2024-08-18 22:50:32.311440
18986,5614443224,7668,3136,2024-12-11 08:54:25.866880
18812,5552308407,239,183,2024-12-09 04:22:09.346941
16563,8942162099,3886,2552,2024-05-17 10:18:38.484368
12241,4907053958,5008,2297,2025-02-27 12:22:13.504492
99158,9313595400,5773,5038,2025-03-22 05:17:00.411186
6642,1680604155,5358,2761,2025-03-26 06:04:49.869029
15312,5874049384,5418,4189,2025-04-13 18:53:27.653214
27984,5061996928,4667,3429,2025-03-16 07:28:40.405880
6203,7006616196,6784,4438,2024-11-03 08:05:15.475034
68096,3724768901,2332,1494,2024-05-21 09:45:17.832513
81810,9935791589,1785,1411,2024-10-05 04:39:06.127043
78701,1182044826,9229,4607,2025-03-25 19:31:37.458441
37002,4119978713,3959,484,2024-09-20 10:36:37.489779
86056,9685634211,3106,2774,2024-05-24 20:17:29.707300
26098,6802928100,1595,252,2024-09-09 16:40:13.954446
60318,7787574995,7012,1782,2024-11-04 19:06:41.420217
3311,3741276738,5053,3631,2024-07-30 01:45:08.525567
45903,9664745252,6372,696,2024-06-14 23:43:52.043220
91013,9180329206,1844,680,2024-07-24 13:13:44.989707
89548,1201881399,1649,1242,2024-09-24 12:35:04.924782
72575,6289687374,9837,1049,2024-11-30 12:45:25.130240
26238,1784333497,4763,350,2025-04-05 13:56:07.008545
31886,7443914953,8831,2499,2024-11-09 15:24:46.442246
33475,6603259120,668,338,2025-02-17 07:44:31.297568
74320,3498167934,3914,1559,2024-10-18 07:57:21.234482
78721,9696478426,6310,2187,2024-12-09 09:07:14.395312
55607,8721671580,5389,3490,2024-09-29 17:58:20.765664
92746,4266724715,2593,126,2024-08-16 15:30:47.909830
529,2632171008,1460,602,2025-04-01 14:50:29.205922
44178,9242074245,9063,8643,2024-05-19 00:15:45.331263
15958,6213744063,7710,6639,2024-07-27 11:55:23.435320
94516,6006599750,6262,3145,2025-02-16 09:40:04.864111
31264,6025477335,5235,2997,2024-06-25 23:16:41.600378
94361,5121295956,8345,7128,2024-07-03 23:12:37.193208
42818,6064220112,9648,8259,2024-10-01 07:00:11.612944
96262,5182626912,5863,4803,2024-06-17 13:08:19.380597
17814,5531217120,8500,6080,2024-12-03 00:54:12.313686
27950,1759961254,1468,984,2024-10-25 23:29:41.157424
47183,5654166196,5253,4779,2024-05-07 23:03:26.800875
70637,1502523151,6055,5511,2024-06-02 05:03:53.910849
1216,3142508051,863,713,2025-01-22 09:27:34.285307
59624,9910205040,8871,2731,2025-02-22 10:02:40.251178
65844,3525644571,3561,1486,2024-04-29 16:53:10.802585
43708,1584571658,7332,1219,2024-12-31 17:56:33.008701
32994,7928811415,8333,6581,2024-10-15 12:27:07.374384
18949,5032280152,6092,2007,2024-12-20 21:14:53.318141
22917,9470234532,7816,4560,2024-09-06 03:12:46.159782
74787,3660758058,3011,461,2024-07-29 17:31:33.163247
68650,2473646313,2695,2386,2024-06-09 05:57:48.804862
80691,2248333922,5264,4778,2025-02-07 07:58:21.221806
9195,8924299673,9584,6982,2024-05-23 02:24:21.168420
40715,9227551003,4047,3577,2024-09-13 15:12:29.068099
18412,7424363087,8641,480,2024-11-10 17:49:49.198419
71037,6575104656,9365,6004,2025-03-02 19:20:22.502126
18601,9979818484,2927,722,2025-01-15 19:52:52.191076
15331,1957388293,9756,7122,2025-02-28 00:08:41.314195
52880,9507555313,7543,7542,2025-01-18 04:27:20.320110
56831,8944938110,1824,592,2024-12-28 15:38:09.583428
39303,9264517607,3163,1478,2024-10-18 10:19:01.187682
12748,6353696447,1484,930,2024-08-12 08:13:29.067481
61430,7107316551,4845,4396,2025-03-22 06:01:47.366789
