SupportTicketID,Client_num,IssueType,Status,SupportTicket_date,Assigned_to
569167,29489835,Technical,Open,2023-11-07 01:22:32.912691,Brenda Evans
619819,79001252,General,Open,2023-11-17 16:05:31.085309,Melissa Blackburn
366045,66296094,General,In Progress,2023-10-08 13:26:10.573307,Amber Walters
113993,70976801,Technical,Open,2024-01-17 20:30:53.826794,Shawna Sanders
53848,16254726,Billing,In Progress,2023-07-21 14:03:55.311719,Matthew Mitchell
61991,54008654,Technical,In Progress,2023-10-11 16:04:03.816811,Timothy Long
30626,44212602,Technical,Open,2023-06-30 02:43:52.378985,Chris Williams
283552,69400974,Billing,In Progress,2023-06-30 17:18:13.942941,Glenn Daniels
937127,81982171,Technical,Closed,2024-02-15 09:52:24.897740,Lisa Knapp
394693,95404148,Technical,In Progress,2023-12-17 05:49:25.311284,Benjamin Morales
824635,12102110,Technical,In Progress,2023-08-18 22:10:07.795805,Cindy Roberts
430891,65313626,General,Open,2023-10-08 22:15:49.458989,Janice Williams
535008,89693894,Billing,In Progress,2024-02-01 08:13:23.548822,Mackenzie Harvey
260710,58193906,Technical,In Progress,2024-03-02 03:02:33.513167,Anthony Bryant
842888,94178357,General,Open,2023-08-16 04:50:08.378162,Justin Long
65563,84206541,Technical,Closed,2023-12-21 12:42:21.443328,Alan Macdonald
617842,53831964,General,Open,2023-10-16 06:33:15.707688,Eric Middleton
62529,47527302,Billing,In Progress,2023-05-03 07:50:57.757324,Ricky Gray
323550,80815074,Technical,Open,2024-03-27 10:20:48.205853,Crystal Schwartz
454690,64566604,Billing,In Progress,2023-07-10 20:36:33.827256,David Quinn
55203,93487463,Billing,In Progress,2023-11-17 11:16:10.597049,Lindsey Murphy
188399,48959656,Technical,Closed,2024-01-26 16:03:39.883099,Wayne Wood
545881,16913689,General,Closed,2023-08-10 13:32:57.519080,Randall Lee Jr.
771704,13401669,Billing,In Progress,2023-11-18 17:22:37.948018,Sean Byrd
378925,53724973,Technical,Closed,2024-04-11 11:08:08.300621,Sue Norris
886811,24332492,Billing,Open,2023-10-27 18:26:02.767079,Gary Kerr
175588,14061999,Technical,Closed,2024-03-06 07:42:09.428090,Timothy Nichols
942237,25030777,General,Closed,2024-04-21 18:16:46.247774,James Cortez
850052,42894083,Billing,Closed,2023-05-20 21:20:36.508593,Michael Gilmore
924021,24154649,Technical,Open,2023-05-29 18:33:12.543573,Robert Huber
679439,29306941,General,Open,2024-03-17 10:04:24.952551,Brandy Wells
161652,53803786,General,In Progress,2023-12-06 22:59:41.668431,Sheri Perez
552171,20978030,Billing,Open,2024-02-06 21:37:44.600999,Christopher Harris
539555,62449642,General,Closed,2024-02-21 19:00:10.535903,Alan Proctor
562985,43545348,General,Closed,2023-10-21 00:43:44.981419,Melissa Jenkins
804606,28600014,Billing,Closed,2024-03-22 11:12:00.675269,James Monroe
693812,47793491,General,In Progress,2024-01-18 17:29:24.592215,Paul Garrison
876947,70236489,Technical,In Progress,2023-11-12 09:11:39.261131,Raymond Shaw
951401,68808994,Billing,Closed,2023-12-05 13:31:54.601351,Sarah Carroll
96323,92730631,General,Closed,2023-11-19 04:05:59.311844,Christopher Pugh
250333,48217631,Billing,Closed,2024-01-23 13:05:08.401688,Ashlee Koch
870013,55566937,Billing,In Progress,2023-09-05 03:24:23.549794,Ryan Davis
43091,94166625,General,Open,2024-04-27 06:41:30.247452,Adrian Medina
302556,77682475,General,In Progress,2023-12-21 21:11:23.836897,Chad Smith
154753,97234940,Technical,In Progress,2023-12-12 14:01:27.829820,Joshua Gonzalez
532641,26167333,General,Closed,2023-09-19 06:00:40.472567,Kaitlyn Martinez
821801,64610357,General,Closed,2024-02-20 05:45:02.323016,Timothy Thomas
28416,72180506,Billing,Open,2024-03-02 18:39:02.540537,Joseph Dean
865270,78372855,General,Closed,2024-02-24 10:02:57.751089,Anthony Campbell
848209,92259283,Billing,In Progress,2023-12-21 13:35:09.091984,Shane Barry
980346,64994519,Technical,Open,2024-02-03 13:13:28.143204,Alexandra Gonzales
472912,90395245,Billing,Open,2023-12-12 04:07:11.480784,Karla Dodson
53735,57570233,Technical,Open,2023-09-26 02:48:47.484696,Dawn Simmons
173131,55645700,Technical,Closed,2023-05-13 03:22:25.496721,Bryan Poole
669834,15061382,General,Open,2023-06-08 07:17:48.839747,Mrs. Brianna Cooper
195220,61819117,Billing,Open,2023-09-11 21:19:52.709173,Stacy Santos
390983,67432332,General,Open,2023-06-19 20:30:49.228854,Patricia Murray
356982,46972028,Billing,Open,2023-06-06 08:02:07.528565,Karen Meza
269227,31472992,Technical,Open,2023-05-27 10:18:34.906264,Katherine Bush
398522,65640254,General,Closed,2024-03-28 02:17:45.514242,Paul Cortez
117843,71368651,Billing,Open,2023-10-23 18:32:43.010882,Christopher Ellison III
112536,64648400,Technical,Closed,2023-11-10 22:02:17.466583,Beth Garrison DVM
62590,10243963,General,Open,2023-05-20 23:53:23.500202,Jason Hines
630220,97355836,General,In Progress,2023-05-05 08:10:16.113365,Katrina Jones
786428,18745773,Technical,Closed,2023-06-27 07:33:35.037683,Barbara Morales
93627,57385813,Technical,Closed,2023-07-08 09:00:05.585215,Elizabeth Park
102259,14378725,Technical,In Progress,2023-11-17 11:53:39.045857,Antonio Cooper
20619,66357215,Billing,In Progress,2024-01-10 07:13:07.660799,Samuel Green
817892,25202872,Technical,Open,2024-03-19 00:07:58.685475,Kenneth Riddle
688189,70303856,Billing,Open,2024-02-11 11:42:10.406002,Gloria Scott
750958,22879387,Billing,Open,2023-09-04 14:04:40.508071,Joseph Gallegos
606218,38868076,Billing,Open,2024-01-31 08:30:54.371761,Evelyn Carpenter
879212,56364620,Technical,Open,2024-04-11 11:04:03.824909,Michael Brown
868432,86342931,Billing,In Progress,2023-12-20 03:25:09.577384,Stephen Kelly
15849,94884423,General,In Progress,2023-08-13 04:25:01.530200,Tim Harris
721945,88229794,General,In Progress,2024-03-28 00:52:43.975363,Amanda Ross
424514,21005849,General,Open,2023-12-10 07:46:48.027807,Autumn Elliott
550014,78110714,General,Open,2024-03-17 15:22:55.778510,Alexandria Smith
85940,15764586,Billing,Closed,2023-07-12 18:49:45.693957,Nicole Marshall
387009,22807836,Technical,In Progress,2023-09-29 23:55:42.196261,Bryan Taylor
15643,67885251,Billing,In Progress,2024-01-31 10:50:28.065256,Zachary Arnold
706246,81416681,Billing,Open,2024-02-22 16:38:47.381061,Andrew Wilson
186799,39596816,Technical,In Progress,2023-10-08 22:39:38.258232,Kimberly Thomas
196349,47498353,Technical,In Progress,2024-03-18 00:38:40.234306,Robert Tucker
290415,35140310,Billing,Closed,2024-02-25 04:02:19.748086,Kerri Miles
783628,52144211,General,Closed,2024-04-17 15:11:17.062482,Heidi Miller
921564,84623826,Technical,Open,2023-10-27 10:19:03.440091,John Huang
161484,78081880,Technical,Closed,2023-08-05 14:50:31.111800,Travis Butler
749038,15203510,General,In Progress,2023-04-30 14:42:11.164779,Renee Ross
56605,38390825,Technical,Open,2023-12-04 10:09:27.787489,Mark George
817769,36275493,Billing,In Progress,2023-08-12 10:40:45.055273,Jeff Phelps
325156,41464341,General,In Progress,2023-06-27 23:19:18.278237,Brandon Case
412396,35593673,Technical,Closed,2024-01-21 23:15:43.566354,Cory Hill
140260,55792724,Billing,Open,2024-03-29 02:06:18.562622,Scott Brown
674449,96393731,General,In Progress,2024-02-10 17:01:26.400150,Thomas Mcfarland
558808,76668492,Technical,Closed,2023-08-20 09:20:48.907057,Raymond Kim
377427,18267648,General,In Progress,2024-04-26 09:09:26.701561,Carly Reed
436492,71664688,General,In Progress,2024-03-26 21:15:06.463447,Bradley Compton
979743,21658336,Technical,Open,2023-08-27 03:45:40.466924,Rodney George
28518,73588500,Billing,In Progress,2023-12-05 03:42:17.361348,Ms. Brenda Mcmahon
775224,81532436,Billing,Open,2024-04-15 23:46:05.222023,Brenda Graham
149596,95424000,Billing,Open,2023-07-22 15:47:37.400123,William King
598976,86698040,General,Open,2023-12-02 17:19:17.153455,John Richards
314709,48218922,Billing,In Progress,2023-06-25 21:40:19.848967,Danny Montgomery
501850,39551369,Billing,Closed,2024-02-26 19:24:55.377481,Eric Schwartz
60345,63809743,Technical,Open,2023-08-07 02:55:49.814786,Joseph Burns
456106,70695394,Technical,Open,2023-05-25 08:45:32.233239,Nicholas Cortez
275335,71855466,General,In Progress,2023-06-06 13:24:20.395455,Cory Shepherd
720819,80255999,General,Closed,2023-07-05 17:11:58.500492,Linda Smith
186561,94353050,Technical,In Progress,2023-11-18 20:16:24.408971,Matthew Bird
329323,82896512,Billing,Closed,2024-02-06 02:03:58.993137,Donald Bryant
350677,81982171,Billing,Open,2024-03-30 18:01:15.439787,Jason Thomas
370455,92123637,General,Closed,2023-07-28 07:25:12.704056,Veronica Clark
679371,61347353,General,Open,2023-05-15 12:25:27.923374,Bonnie Perez
164931,27280500,Technical,Closed,2024-03-26 05:54:17.657160,Martin Kelley
33347,93804794,General,In Progress,2023-10-29 04:27:05.102463,Jared Morales
597761,32756915,Billing,Open,2023-11-01 17:22:43.929785,Colleen Morgan
12184,45610216,General,Closed,2024-02-23 22:05:43.006449,Sandra Lyons
359462,63616713,General,Closed,2023-10-30 07:50:08.227309,Patty Lewis
622875,92300808,Technical,Closed,2023-11-15 18:27:04.480931,Anthony Melton
709448,84507568,Billing,In Progress,2023-06-12 14:59:44.480407,Frederick Hawkins
537685,36314200,Billing,Open,2023-10-31 12:46:33.937325,Michelle Chan MD
117226,55700129,Billing,Open,2024-04-02 22:16:22.490623,Wanda Davis
627428,78885717,Billing,In Progress,2023-10-06 02:09:25.105247,Elizabeth Scott
439416,43639992,Billing,Open,2023-09-20 03:22:18.232907,Sara Stewart
976563,34566594,Billing,In Progress,2023-07-18 12:10:41.676950,Michael Johnson
943221,29429361,Technical,Open,2024-04-18 18:47:12.677632,Ronald Best
90686,69638033,General,Open,2024-03-04 06:39:39.210991,Jennifer Martin
487881,79902213,Billing,In Progress,2023-08-19 07:39:39.174731,Patrick Price
486470,80514001,Billing,In Progress,2024-01-15 15:38:36.192800,Sherry Gross
31358,65872530,Technical,Closed,2023-09-25 11:52:00.823298,Mark Romero DVM
373941,68308127,Technical,In Progress,2024-01-28 14:33:31.800708,Nancy Scott
552701,83256684,General,Closed,2023-05-30 08:17:57.815843,Cheryl Aguilar
730351,27797906,Billing,Open,2023-07-05 02:30:39.096986,Jennifer Fitzgerald
537230,60130262,Billing,Open,2023-07-02 10:56:53.840598,Joshua Brown
339999,57293567,General,Closed,2024-02-14 12:08:17.741500,Shari Ponce
462740,31939579,Technical,Closed,2024-02-10 07:58:10.197728,Marcus Martin
392465,16978870,Billing,Closed,2023-11-28 05:50:22.520308,Kayla Woodard
887874,68728471,General,Open,2024-01-05 03:18:37.107061,David Thomas
661105,91065188,Billing,Open,2023-06-01 11:13:05.268582,Christina Dunn
525995,41392926,General,In Progress,2023-06-16 11:26:11.305072,Alexis Hansen
956152,54039448,Technical,Closed,2023-06-04 23:53:40.729574,John Johnson
197528,84102374,General,Closed,2024-04-17 21:20:43.426679,Katherine Wilson
239738,32234093,Technical,In Progress,2023-12-16 02:57:08.580084,Gregory Duran
769001,89021602,Billing,Closed,2024-03-16 23:32:35.257612,Brandon Mcneil
185824,68551032,General,Open,2024-03-16 01:23:42.860634,Charles Hart
74553,64411798,General,Closed,2023-06-25 03:12:02.955712,Lindsey Martin
794739,33423577,Billing,In Progress,2023-08-06 10:53:14.110218,Melanie Larsen
729406,84057250,General,Open,2023-05-12 13:53:40.222205,Samuel Pacheco
370408,31986746,Technical,Closed,2023-12-01 14:54:01.850911,Kevin Hendrix
160964,77011601,Billing,In Progress,2023-09-05 20:05:46.142615,Carl Gonzalez
861698,70914224,Technical,Closed,2023-12-15 14:42:52.097116,John Cisneros
448160,85613840,General,In Progress,2023-10-31 21:21:36.755682,Mario Mcguire
397851,48800701,Billing,In Progress,2023-06-28 23:09:51.064741,Blake Ballard
212504,56259574,General,In Progress,2024-02-20 15:11:32.696799,Alicia Cross
729322,78403508,Technical,In Progress,2023-06-16 16:05:17.566821,Samuel Smith
178650,36128821,Billing,Open,2023-09-09 04:51:36.929858,John Carr
911199,49217811,Technical,Open,2023-07-26 21:46:41.759181,Jasmine Grimes
712508,12641048,Technical,In Progress,2024-02-24 06:43:57.090560,Christopher Stafford
691717,45527786,Billing,Closed,2023-10-21 13:03:06.564171,James Matthews
821671,29826678,Technical,In Progress,2024-01-19 20:51:05.093631,Sean Harrell
852834,33027261,Technical,In Progress,2023-11-06 13:22:17.721102,Matthew Thompson
578127,73423663,General,In Progress,2023-06-30 06:06:07.929422,Jenna Richards
993681,29832050,Technical,In Progress,2023-10-16 15:18:16.065822,Angela Snow
355893,17949650,Billing,Closed,2023-06-19 20:23:07.424813,Justin Gilbert
466144,36488074,Technical,In Progress,2023-10-17 15:23:46.353113,Teresa Lee
895589,86314243,Technical,Open,2023-05-21 16:25:04.297821,Alan Malone
718247,51013066,General,In Progress,2023-05-16 12:49:21.456381,Susan Salas
757377,20418323,Billing,Open,2024-01-12 06:48:35.319651,Jennifer Green
917844,63317257,Technical,Open,2023-10-20 11:04:37.107994,Henry Vega
5447,93303266,Billing,In Progress,2023-09-22 00:21:48.600035,Kurt Graham
609510,98662591,General,In Progress,2024-03-26 17:30:47.134923,Courtney Hurley
911307,45557514,Technical,Open,2023-11-11 06:34:26.387962,Greg Fuentes
124766,72356870,Billing,In Progress,2023-09-08 09:29:27.537324,Tyler Young
388226,67885251,General,Closed,2023-08-14 13:19:00.389402,Julie Cunningham
537567,48909024,General,In Progress,2023-12-24 16:15:06.374728,Dorothy Conway
624405,52658673,Technical,Closed,2023-08-20 03:35:02.276770,Tracy Gallagher
655327,86622219,Technical,Closed,2023-06-08 12:19:14.022615,Stacey Avila
324991,98326240,Billing,In Progress,2023-12-27 06:15:21.708715,Tracy French
31004,74994015,General,Open,2024-03-16 18:14:43.850459,Edward Black
807852,48527073,General,In Progress,2024-02-10 10:44:11.073502,Kristin Clark
661624,26804264,Billing,Closed,2024-02-20 03:10:35.133133,Jeffery Perez
405464,15524413,Billing,In Progress,2023-05-27 20:55:40.083947,Laura Valdez
464112,68127435,General,Open,2023-06-12 13:28:13.549803,Donald Patrick
238157,73303552,Technical,In Progress,2023-07-22 19:58:59.331767,Jasmine Willis
755631,36651750,Billing,Open,2023-08-15 01:32:51.147116,William Myers
692099,77682475,Technical,Open,2023-08-12 19:25:42.790911,Kelsey Washington
418507,74849173,Technical,Closed,2024-02-16 04:14:56.928817,Jacob Kelley
929104,41279028,Technical,Open,2023-06-14 01:31:52.249566,Kathryn Rivera
737877,66231862,Billing,Closed,2024-04-16 09:17:35.112554,Diana Fields
241424,15479956,General,Open,2023-10-26 21:20:48.362734,Jacob Reynolds
660615,29201171,General,Open,2023-08-15 07:55:12.509578,William Banks
148604,87780318,Billing,Closed,2023-10-24 19:28:35.410991,Charles Powell
454996,63588242,General,In Progress,2023-11-25 09:21:33.008018,Travis Chavez
796562,35920612,Technical,In Progress,2023-10-14 01:51:10.164806,Kim Mora
357103,14093457,General,Open,2024-02-03 22:40:22.195906,Philip Campbell
314807,19770889,Technical,In Progress,2023-06-07 01:58:49.387744,Joy Shelton
348097,47449525,Billing,Closed,2023-11-06 04:06:32.025116,Robert King
394274,78587077,General,In Progress,2024-03-18 11:32:33.320517,Elizabeth Johnson
24835,20932737,Billing,Open,2024-03-12 15:22:33.268973,Brandi Lewis
452578,56585006,Technical,Open,2024-01-10 08:34:18.695068,Alice May
869410,50544751,General,Open,2023-09-24 03:26:18.757863,Melinda Hendricks
253766,17188338,Technical,In Progress,2023-07-01 04:54:53.704436,Jorge Benitez
990539,80521253,Billing,Closed,2024-04-03 23:01:28.058530,Robert Blackburn
500114,64907863,Billing,Closed,2023-05-22 13:00:47.580988,Alexander Patterson
822801,96568002,Billing,In Progress,2024-01-02 23:04:41.890311,Andrew Sanders
85320,72340412,General,In Progress,2023-10-07 11:48:04.229108,David Harrison
325784,65666350,Technical,Closed,2023-11-11 08:11:28.278865,Garrett Thompson
755891,54541185,Technical,Open,2024-02-25 03:55:16.168965,Michael Bailey
127151,14634338,Technical,Open,2024-03-06 19:19:46.653973,James Morrow
40482,48852950,Technical,Open,2024-04-02 08:28:34.288436,Kristen Miller
59656,43294641,Technical,Closed,2024-02-02 17:07:17.717151,Elizabeth Quinn
559244,61505979,Billing,Open,2024-02-17 21:58:52.606968,Jeffrey Allen
589415,89392787,Billing,Closed,2024-03-12 02:44:48.257010,Mary Thornton
828880,82991806,General,Closed,2023-12-14 13:53:57.820961,Jonathan Coleman
978553,34357440,Technical,In Progress,2024-04-16 12:12:18.742081,Stacy Liu
206723,17188338,Technical,In Progress,2023-12-27 21:32:52.003356,Grant Douglas
944475,75511618,Billing,Open,2024-01-30 02:22:50.091782,Kathryn Leach
173214,32944108,Billing,Closed,2023-05-23 16:26:47.844915,Andrew Diaz
201827,72839675,Billing,Open,2024-04-06 07:00:14.393248,Rickey Wang
136562,36314200,Billing,Closed,2024-03-26 11:58:20.830653,Jennifer Butler
951382,10953132,Billing,Open,2023-07-12 12:19:50.453346,Steven Ibarra
252643,64598309,Billing,In Progress,2023-05-30 06:55:44.015565,Carlos Matthews
842609,16485543,Billing,In Progress,2023-09-21 19:58:51.431625,Wesley Hoffman
69034,36899719,Technical,Open,2023-08-03 07:23:54.290200,Dylan Watts
146281,42650644,Billing,Open,2023-12-08 06:44:28.595487,Michael Mccoy
448844,18111842,Technical,Open,2024-03-22 22:58:02.032777,Renee Brown
63777,80180949,Technical,In Progress,2023-05-14 14:46:36.625500,Betty Cook
182908,82141521,Technical,In Progress,2024-02-26 11:53:28.989642,Dawn Reyes
87003,80589998,Billing,Closed,2024-04-18 04:08:55.846824,Bryce Cross
633231,54141249,General,In Progress,2024-03-07 16:58:53.529242,Brenda Green
251971,60199114,Billing,In Progress,2023-07-09 07:19:20.356754,Carmen Dunn
849429,41324006,Billing,Closed,2024-01-18 11:33:43.189247,David Hill
706225,30726275,Billing,In Progress,2024-01-03 05:10:15.014132,Earl Hendricks
515574,33682292,Technical,In Progress,2023-08-03 19:51:58.709935,Robert Harding
364522,80747962,General,In Progress,2023-10-20 19:19:05.908084,Scott Rosario
43318,16586824,General,In Progress,2023-09-06 11:26:01.064890,James Ruiz
465203,17271499,Billing,Open,2023-12-30 09:36:39.865023,James Warner
921060,76703655,General,In Progress,2024-03-19 18:50:19.477476,Billy Gray
489244,62063998,General,Closed,2023-10-25 11:54:47.181725,Deborah Figueroa
324649,91094618,Billing,Closed,2023-06-04 03:08:49.701371,Joshua Stanton
710590,69856060,Technical,Open,2023-05-20 04:08:36.232699,Nancy Miller
932242,52268709,Technical,In Progress,2024-02-17 06:58:38.224879,Alexandria Carter
